year,month,name,ppl_enrolled_snap
2016,4,t3106900,263
2016,4,t3107000,472
2016,4,t3107400,261
2016,4,t3107500,74
2016,4,t3107600,111
2016,4,t3108000,43
2016,4,t3108600,357
2016,4,t3108700,285
2016,4,t3108800,473
2016,4,t3108900,60
2016,4,t3109000,20
2016,4,t3109100,56
2016,4,t3109200,100
2016,4,t3109300,291
2016,4,t3109400,255
2016,4,t3109700,215
2016,4,t3109800,37
2016,4,t3109900,93
2016,4,t3110000,256
2016,4,t3110100,117
2016,4,t3110200,141
2016,4,t3110400,230
2016,4,t3110500,85
2016,4,t3110800,124
2016,4,t3110900,278
2016,4,t3111100,116
2016,4,t3111200,12
2016,4,t3111300,62
2016,4,t3111400,45
2016,4,t3111500,185
2016,4,t3111600,50
2016,4,t3122500,242
2016,4,t3122600,44
2016,4,t3125500,389
2016,4,t3125600,27
2016,4,t3125700,1128
2016,4,t3125800,957
2016,4,t3125900,1168
2016,4,t3126000,1363
2016,4,t3126100,447
2016,4,t3126200,469
2016,4,t3980000,79
2016,4,t7060709,11
2016,4,t9021200,11
2016,5,t3000101,560
2016,5,t3000102,1013
2016,5,t3000300,317
2016,5,t3000601,327
2016,5,t3000603,71
2016,5,t3001100,201
2016,5,t3001700,419
2016,5,t3002200,532
2016,5,t3002400,293
2016,5,t3002700,691
2016,5,t3003200,421
2016,5,t3003300,795
2016,5,t3003800,99
2016,5,t3005901,882
2016,5,t3005902,1008
2016,5,t3006800,338
2016,5,t3007700,433
2016,5,t3007801,428
2016,5,t3008100,64
2016,5,t3008200,893
2016,5,t3008300,357
2016,5,t3008400,429
2016,5,t3008500,532
2016,5,t3009500,391
2016,5,t3009600,262
2016,5,t3010600,13
2016,5,t3011000,163
2016,5,t3011703,32
2016,5,t3011704,72
2016,5,t3011800,122
2016,5,t3011998,156
2016,5,t3012001,118
2016,5,t3012003,573
2016,5,t3012101,516
2016,5,t3012102,140
2016,5,t3020101,40
2016,5,t3020102,85
2016,5,t3020200,1207
2016,5,t3020301,314
2016,5,t3020302,417
2016,5,t3020303,452
2016,5,t3020304,437
2016,5,t3020400,719
2016,5,t3020500,467
2016,5,t3020600,261
2016,5,t3020700,321
2016,5,t3020801,129
2016,5,t3020804,286
2016,5,t3020902,58
2016,5,t3020903,113
2016,5,t3021001,305
2016,5,t3021002,102
2016,5,t3021100,141
2016,5,t3021200,221
2016,5,t3021300,517
2016,5,t3021400,308
2016,5,t3021501,356
2016,5,t3021502,522
2016,5,t3021503,399
2016,5,t3021504,175
2016,5,t3021505,217
2016,5,t3021601,145
2016,5,t3021602,326
2016,5,t3021700,86
2016,5,t3021800,17
2016,5,t3021900,43
2016,5,t3022000,46
2016,5,t3022101,167
2016,5,t3022102,129
2016,5,t3022200,63
2016,5,t3022301,82
2016,5,t3022302,243
2016,5,t3022400,354
2016,5,t3022700,124
2016,5,t3022801,32
2016,5,t3022802,162
2016,5,t3022901,123
2016,5,t3023000,201
2016,5,t3023200,403
2016,5,t3023300,577
2016,5,t3023400,763
2016,5,t3023501,77
2016,5,t3023502,45
2016,5,t3023700,17
2016,5,t3023801,36
2016,5,t3023802,36
2016,5,t3023901,10
2016,5,t3023902,17
2016,5,t3023903,70
2016,5,t3024003,172
2016,5,t3024004,360
2016,5,t3024005,51
2016,5,t3024100,162
2016,5,t3024200,104
2016,5,t3024300,206
2016,5,t3024400,308
2016,5,t3024500,73
2016,5,t3024600,256
2016,5,t3024700,119
2016,5,t3024801,173
2016,5,t3024802,385
2016,5,t3024901,63
2016,5,t3024902,215
2016,5,t3024903,341
2016,5,t3025100,115
2016,5,t3025201,661
2016,5,t3025205,482
2016,5,t3025301,56
2016,5,t3025302,478
2016,5,t3025401,301
2016,5,t3025403,284
2016,5,t3025601,262
2016,5,t3025603,74
2016,5,t3025605,100
2016,5,t3025701,299
2016,5,t3025702,207
2016,5,t3025801,94
2016,5,t3025802,42
2016,5,t3025803,205
2016,5,t3025805,48
2016,5,t3025903,101
2016,5,t3025905,13
2016,5,t3025906,246
2016,5,t3025907,51
2016,5,t3026005,287
2016,5,t3026006,98
2016,5,t3026007,214
2016,5,t3026013,36
2016,5,t3026014,90
2016,5,t3026015,89
2016,5,t3026016,250
2016,5,t3026018,62
2016,5,t3026019,280
2016,5,t3026020,449
2016,5,t3026021,21
2016,5,t3026022,44
2016,5,t3026101,70
2016,5,t3026103,23
2016,5,t3026104,204
2016,5,t3026201,20
2016,5,t3026202,12
2016,5,t3026205,20
2016,5,t3026206,89
2016,5,t3026207,237
2016,5,t3026208,39
2016,5,t3026302,22
2016,5,t3026402,304
2016,5,t3026403,152
2016,5,t3026404,20
2016,5,t3026505,22
2016,5,t3026507,268
2016,5,t3026508,29
2016,5,t3026509,22
2016,5,t3026510,62
2016,5,t3026511,187
2016,5,t3026512,215
2016,5,t3026514,181
2016,5,t3026605,23
2016,5,t3026606,111
2016,5,t3026609,26
2016,5,t3026610,94
2016,5,t3026611,357
2016,5,t3026612,139
2016,5,t3026613,153
2016,5,t3026702,84
2016,5,t3026706,33
2016,5,t3026707,81
2016,5,t3026708,42
2016,5,t3026710,216
2016,5,t3026711,89
2016,5,t3026712,140
2016,5,t3026713,66
2016,5,t3026714,227
2016,5,t3026715,147
2016,5,t3026716,60
2016,5,t3026807,581
2016,5,t3026809,810
2016,5,t3026810,955
2016,5,t3026811,733
2016,5,t3026812,260
2016,5,t3026814,708
2016,5,t3026815,366
2016,5,t3026816,753
2016,5,t3026818,706
2016,5,t3026819,1081
2016,5,t3026820,422
2016,5,t3026822,82
2016,5,t3026823,118
2016,5,t3026903,140
2016,5,t3026906,171
2016,5,t3026907,149
2016,5,t3026908,147
2016,5,t3026909,162
2016,5,t3026910,152
2016,5,t3027001,57
2016,5,t3027002,92
2016,5,t3027101,48
2016,5,t3027102,140
2016,5,t3027201,14
2016,5,t3027202,66
2016,5,t3027203,76
2016,5,t3027300,112
2016,5,t3027501,111
2016,5,t3027503,29
2016,5,t3027504,16
2016,5,t3027601,120
2016,5,t3027602,174
2016,5,t3027700,89
2016,5,t3030900,12
2016,5,t3032600,10
2016,5,t3033400,13
2016,5,t3041103,12
2016,5,t3100200,805
2016,5,t3100400,868
2016,5,t3100500,221
2016,5,t3100700,508
2016,5,t3100800,1141
2016,5,t3100900,1539
2016,5,t3101200,152
2016,5,t3101300,552
2016,5,t3101600,970
2016,5,t3101800,542
2016,5,t3101900,398
2016,5,t3102000,641
2016,5,t3102100,975
2016,5,t3102300,514
2016,5,t3102500,387
2016,5,t3102600,201
2016,5,t3102800,1102
2016,5,t3102900,308
2016,5,t3103000,105
2016,5,t3103100,319
2016,5,t3103400,974
2016,5,t3103600,50
2016,5,t3103700,317
2016,5,t3103900,11
2016,5,t3104000,482
2016,5,t3104100,749
2016,5,t3104400,477
2016,5,t3104800,2371
2016,5,t3104900,307
2016,5,t3105100,31
2016,5,t3105201,188
2016,5,t3105204,630
2016,5,t3105400,414
2016,5,t3105500,37
2016,5,t3105600,225
2016,5,t3105700,473
2016,5,t3106000,1102
2016,5,t3106200,758
2016,5,t3106400,379
2016,5,t3106500,20
2016,5,t3106600,16
2016,5,t3106700,141
2016,5,t3106900,260
2016,5,t3107000,455
2016,5,t3107400,251
2016,5,t3107500,74
2016,5,t3107600,112
2016,5,t3108000,46
2016,5,t3108600,340
2016,5,t3108700,292
2016,5,t3108800,478
2016,5,t3108900,61
2016,5,t3109000,18
2016,5,t3109100,54
2016,5,t3109200,95
2016,5,t3109300,286
2016,5,t3109400,244
2016,5,t3109700,224
2016,5,t3109800,36
2016,5,t3109900,96
2016,5,t3110000,264
2016,5,t3110100,133
2016,5,t3110200,133
2016,5,t3110400,267
2016,5,t3110500,91
2016,5,t3110800,135
2016,5,t3110900,255
2016,5,t3111100,110
2016,5,t3111200,12
2016,5,t3111300,66
2016,5,t3111400,49
2016,5,t3111500,192
2016,5,t3111600,58
2016,5,t3122500,231
2016,5,t3122600,40
2016,5,t3125500,395
2016,5,t3125600,24
2016,5,t3125700,1106
2016,5,t3125800,990
2016,5,t3125900,1155
2016,5,t3126000,1383
2016,5,t3126100,478
2016,5,t3126200,481
2016,5,t3980000,100
2016,6,t3000101,561
2016,6,t3000102,1007
2016,6,t3000300,306
2016,6,t3000601,344
2016,6,t3000603,75
2016,6,t3001100,191
2016,6,t3001700,443
2016,6,t3002200,538
2016,6,t3002400,278
2016,6,t3002700,689
2016,6,t3003200,391
2016,6,t3003300,824
2016,6,t3003800,87
2016,6,t3005901,886
2016,6,t3005902,982
2016,6,t3006800,339
2016,6,t3007700,430
2016,6,t3007801,417
2016,6,t3008100,62
2016,6,t3008200,913
2016,6,t3008300,363
2016,6,t3008400,432
2016,6,t3008500,544
2016,6,t3009500,382
2016,6,t3009600,268
2016,6,t3010600,13
2016,6,t3011000,169
2016,6,t3011703,22
2016,6,t3011704,66
2016,6,t3011800,137
2016,6,t3011998,152
2016,6,t3012001,133
2016,6,t3012003,570
2016,6,t3012101,513
2016,6,t3012102,126
2016,6,t3020101,41
2016,6,t3020102,90
2016,6,t3020200,1254
2016,6,t3020301,314
2016,6,t3020302,404
2016,6,t3020303,439
2016,6,t3020304,439
2016,6,t3020400,737
2016,6,t3020500,452
2016,6,t3020600,274
2016,6,t3020700,319
2016,6,t3020801,130
2016,6,t3020804,260
2016,6,t3020902,55
2016,6,t3020903,94
2016,6,t3021001,313
2016,6,t3021002,121
2016,6,t3021100,142
2016,6,t3021200,208
2016,6,t3021300,531
2016,6,t3021400,304
2016,6,t3021501,366
2016,6,t3021502,536
2016,6,t3021503,398
2016,6,t3021504,177
2016,6,t3021505,203
2016,6,t3021601,142
2016,6,t3021602,307
2016,6,t3021700,94
2016,6,t3021800,16
2016,6,t3021900,47
2016,6,t3022000,42
2016,6,t3022101,164
2016,6,t3022102,128
2016,6,t3022200,58
2016,6,t3022301,87
2016,6,t3022302,233
2016,6,t3022400,342
2016,6,t3022700,148
2016,6,t3022801,32
2016,6,t3022802,173
2016,6,t3022901,126
2016,6,t3023000,163
2016,6,t3023200,424
2016,6,t3023300,541
2016,6,t3023400,776
2016,6,t3023501,82
2016,6,t3023502,44
2016,6,t3023700,16
2016,6,t3023801,37
2016,6,t3023802,36
2016,6,t3023901,11
2016,6,t3023902,16
2016,6,t3023903,62
2016,6,t3024003,178
2016,6,t3024004,355
2016,6,t3024005,50
2016,6,t3024100,162
2016,6,t3024200,90
2016,6,t3024300,186
2016,6,t3024400,287
2016,6,t3024500,84
2016,6,t3024600,243
2016,6,t3024700,122
2016,6,t3024801,162
2016,6,t3024802,379
2016,6,t3024901,59
2016,6,t3024902,229
2016,6,t3024903,323
2016,6,t3025100,123
2016,6,t3025201,636
2016,6,t3025205,465
2016,6,t3025301,56
2016,6,t3025302,472
2016,6,t3025401,304
2016,6,t3025403,291
2016,6,t3025601,252
2016,6,t3025603,70
2016,6,t3025605,100
2016,6,t3025701,302
2016,6,t3025702,208
2016,6,t3025801,84
2016,6,t3025802,48
2016,6,t3025803,209
2016,6,t3025805,44
2016,6,t3025903,106
2016,6,t3025905,12
2016,6,t3025906,246
2016,6,t3025907,51
2016,6,t3026005,296
2016,6,t3026006,98
2016,6,t3026007,221
2016,6,t3026013,38
2016,6,t3026014,93
2016,6,t3026015,84
2016,6,t3026016,244
2016,6,t3026018,64
2016,6,t3026019,266
2016,6,t3026020,456
2016,6,t3026021,19
2016,6,t3026022,44
2016,6,t3026101,71
2016,6,t3026103,25
2016,6,t3026104,214
2016,6,t3026201,17
2016,6,t3026202,10
2016,6,t3026205,19
2016,6,t3026206,86
2016,6,t3026207,221
2016,6,t3026208,36
2016,6,t3026302,19
2016,6,t3026402,308
2016,6,t3026403,159
2016,6,t3026404,20
2016,6,t3026505,31
2016,6,t3026507,279
2016,6,t3026508,30
2016,6,t3026509,27
2016,6,t3026510,66
2016,6,t3026511,186
2016,6,t3026512,232
2016,6,t3026514,186
2016,6,t3026605,26
2016,6,t3026606,114
2016,6,t3026609,25
2016,6,t3026610,97
2016,6,t3026611,341
2016,6,t3026612,138
2016,6,t3026613,126
2016,6,t3026702,90
2016,6,t3026706,33
2016,6,t3026707,84
2016,6,t3026708,47
2016,6,t3026710,231
2016,6,t3026711,86
2016,6,t3026712,159
2016,6,t3026713,64
2016,6,t3026714,227
2016,6,t3026715,154
2016,6,t3026716,61
2016,6,t3026807,581
2016,6,t3026809,824
2016,6,t3026810,945
2016,6,t3026811,711
2016,6,t3026812,278
2016,6,t3026814,664
2016,6,t3026815,366
2016,6,t3026816,767
2016,6,t3026818,716
2016,6,t3026819,1129
2016,6,t3026820,416
2016,6,t3026822,85
2016,6,t3026823,120
2016,6,t3026903,128
2016,6,t3026906,178
2016,6,t3026907,162
2016,6,t3026908,115
2016,6,t3026909,161
2016,6,t3026910,147
2016,6,t3027001,60
2016,6,t3027002,95
2016,6,t3027101,63
2016,6,t3027102,136
2016,6,t3027201,13
2016,6,t3027202,62
2016,6,t3027203,71
2016,6,t3027300,103
2016,6,t3027501,110
2016,6,t3027503,30
2016,6,t3027504,16
2016,6,t3027601,135
2016,6,t3027602,166
2016,6,t3027700,90
2016,6,t3030900,12
2016,6,t3033500,15
2016,6,t3037200,10
2016,6,t3041103,15
2016,6,t3041200,11
2016,6,t3051501,12
2016,6,t3100200,799
2016,6,t3100400,888
2016,6,t3100500,203
2016,6,t3100700,499
2016,6,t3100800,1152
2016,6,t3100900,1564
2016,6,t3101200,142
2016,6,t3101300,546
2016,6,t3101600,978
2016,6,t3101800,548
2016,6,t3101900,413
2016,6,t3102000,644
2016,6,t3102100,952
2016,6,t3102300,523
2016,6,t3102500,384
2016,6,t3102600,221
2016,6,t3102800,1048
2016,6,t3102900,321
2016,6,t3103000,103
2016,6,t3103100,319
2016,6,t3103400,991
2016,6,t3103600,53
2016,6,t3103700,322
2016,6,t3103900,11
2016,6,t3104000,487
2016,6,t3104100,753
2016,6,t3104400,469
2016,6,t3104800,2344
2016,6,t3104900,325
2016,6,t3105100,32
2016,6,t3105201,183
2016,6,t3105204,638
2016,6,t3105400,411
2016,6,t3105500,40
2016,6,t3105600,222
2016,6,t3105700,490
2016,6,t3106000,1110
2016,6,t3106200,746
2016,6,t3106400,381
2016,6,t3106500,17
2016,6,t3106600,15
2016,6,t3106700,126
2016,6,t3106900,251
2016,6,t3107000,455
2016,6,t3107400,256
2016,6,t3107500,74
2016,6,t3107600,119
2016,6,t3108000,41
2016,6,t3108600,334
2016,6,t3108700,297
2016,6,t3108800,487
2016,6,t3108900,55
2016,6,t3109000,30
2016,6,t3109100,60
2016,6,t3109200,109
2016,6,t3109300,278
2016,6,t3109400,234
2016,6,t3109700,228
2016,6,t3109800,39
2016,6,t3109900,92
2016,6,t3110000,269
2016,6,t3110100,135
2016,6,t3110200,144
2016,6,t3110400,293
2016,6,t3110500,93
2016,6,t3110800,151
2016,6,t3110900,249
2016,6,t3111100,120
2016,6,t3111200,12
2016,6,t3111300,59
2016,6,t3111400,52
2016,6,t3111500,183
2016,6,t3111600,60
2016,6,t3122500,245
2016,6,t3122600,40
2016,6,t3125500,396
2016,6,t3125600,20
2016,6,t3125700,1164
2016,6,t3125800,992
2016,6,t3125900,1129
2016,6,t3126000,1362
2016,6,t3126100,484
2016,6,t3126200,491
2016,6,t3980000,95
2016,7,t3000101,547
2016,7,t3000102,1044
2016,7,t3000300,311
2016,7,t3000601,343
2016,7,t3000603,87
2016,7,t3001100,184
2016,7,t3001700,442
2016,7,t3002200,530
2016,7,t3002400,292
2016,7,t3002700,711
2016,7,t3003200,379
2016,7,t3003300,828
2016,7,t3003800,86
2016,7,t3005901,902
2016,7,t3005902,1000
2016,7,t3006800,332
2016,7,t3007700,440
2016,7,t3007801,429
2016,7,t3008100,59
2016,7,t3008200,935
2016,7,t3008300,359
2016,7,t3008400,436
2016,7,t3008500,587
2016,7,t3009500,388
2016,7,t3009600,249
2016,7,t3010600,13
2016,7,t3011000,163
2016,7,t3011703,39
2016,7,t3011704,58
2016,7,t3011800,140
2016,7,t3011998,162
2016,7,t3012001,139
2016,7,t3012003,577
2016,7,t3012101,530
2016,7,t3012102,133
2016,7,t3020101,40
2016,7,t3020102,93
2016,7,t3020200,1251
2016,7,t3020301,306
2016,7,t3020302,413
2016,7,t3020303,435
2016,7,t3020304,482
2016,7,t3020400,702
2016,7,t3020500,467
2016,7,t3020600,279
2016,7,t3020700,332
2016,7,t3020801,115
2016,7,t3020804,254
2016,7,t3020902,53
2016,7,t3020903,82
2016,7,t3021001,318
2016,7,t3021002,110
2016,7,t3021100,143
2016,7,t3021200,241
2016,7,t3021300,543
2016,7,t3021400,313
2016,7,t3021501,370
2016,7,t3021502,505
2016,7,t3021503,414
2016,7,t3021504,189
2016,7,t3021505,212
2016,7,t3021601,152
2016,7,t3021602,289
2016,7,t3021700,86
2016,7,t3021800,16
2016,7,t3021900,43
2016,7,t3022000,43
2016,7,t3022101,171
2016,7,t3022102,137
2016,7,t3022200,65
2016,7,t3022301,92
2016,7,t3022302,246
2016,7,t3022400,340
2016,7,t3022700,145
2016,7,t3022801,33
2016,7,t3022802,173
2016,7,t3022901,115
2016,7,t3023000,146
2016,7,t3023200,450
2016,7,t3023300,552
2016,7,t3023400,769
2016,7,t3023501,87
2016,7,t3023502,44
2016,7,t3023700,16
2016,7,t3023801,41
2016,7,t3023802,35
2016,7,t3023901,10
2016,7,t3023902,16
2016,7,t3023903,67
2016,7,t3024003,176
2016,7,t3024004,365
2016,7,t3024005,46
2016,7,t3024100,165
2016,7,t3024200,92
2016,7,t3024300,167
2016,7,t3024400,289
2016,7,t3024500,75
2016,7,t3024600,257
2016,7,t3024700,131
2016,7,t3024801,154
2016,7,t3024802,403
2016,7,t3024901,63
2016,7,t3024902,232
2016,7,t3024903,338
2016,7,t3025100,133
2016,7,t3025201,621
2016,7,t3025205,469
2016,7,t3025301,52
2016,7,t3025302,460
2016,7,t3025401,305
2016,7,t3025403,277
2016,7,t3025601,260
2016,7,t3025603,70
2016,7,t3025605,98
2016,7,t3025701,291
2016,7,t3025702,190
2016,7,t3025801,87
2016,7,t3025802,55
2016,7,t3025803,208
2016,7,t3025805,48
2016,7,t3025903,120
2016,7,t3025905,12
2016,7,t3025906,254
2016,7,t3025907,49
2016,7,t3026005,315
2016,7,t3026006,95
2016,7,t3026007,222
2016,7,t3026013,40
2016,7,t3026014,82
2016,7,t3026015,77
2016,7,t3026016,239
2016,7,t3026018,67
2016,7,t3026019,286
2016,7,t3026020,456
2016,7,t3026021,19
2016,7,t3026022,47
2016,7,t3026101,75
2016,7,t3026103,26
2016,7,t3026104,202
2016,7,t3026201,16
2016,7,t3026202,13
2016,7,t3026205,20
2016,7,t3026206,85
2016,7,t3026207,222
2016,7,t3026208,34
2016,7,t3026302,16
2016,7,t3026402,310
2016,7,t3026403,164
2016,7,t3026404,21
2016,7,t3026505,25
2016,7,t3026507,263
2016,7,t3026508,36
2016,7,t3026509,32
2016,7,t3026510,79
2016,7,t3026511,206
2016,7,t3026512,205
2016,7,t3026514,183
2016,7,t3026605,25
2016,7,t3026606,111
2016,7,t3026609,21
2016,7,t3026610,100
2016,7,t3026611,339
2016,7,t3026612,162
2016,7,t3026613,127
2016,7,t3026702,100
2016,7,t3026706,33
2016,7,t3026707,78
2016,7,t3026708,85
2016,7,t3026710,212
2016,7,t3026711,88
2016,7,t3026712,149
2016,7,t3026713,54
2016,7,t3026714,223
2016,7,t3026715,155
2016,7,t3026716,67
2016,7,t3026807,608
2016,7,t3026809,849
2016,7,t3026810,973
2016,7,t3026811,724
2016,7,t3026812,273
2016,7,t3026814,680
2016,7,t3026815,391
2016,7,t3026816,784
2016,7,t3026818,708
2016,7,t3026819,1121
2016,7,t3026820,402
2016,7,t3026822,81
2016,7,t3026823,120
2016,7,t3026903,128
2016,7,t3026906,175
2016,7,t3026907,162
2016,7,t3026908,109
2016,7,t3026909,161
2016,7,t3026910,173
2016,7,t3027001,62
2016,7,t3027002,96
2016,7,t3027101,59
2016,7,t3027102,136
2016,7,t3027201,14
2016,7,t3027202,61
2016,7,t3027203,67
2016,7,t3027300,104
2016,7,t3027400,10
2016,7,t3027501,111
2016,7,t3027503,24
2016,7,t3027504,17
2016,7,t3027601,128
2016,7,t3027602,177
2016,7,t3027700,81
2016,7,t3030900,13
2016,7,t3031900,11
2016,7,t3033500,16
2016,7,t3034202,10
2016,7,t3050710,10
2016,7,t3051201,15
2016,7,t3051400,14
2016,7,t3051501,13
2016,7,t3100200,792
2016,7,t3100400,879
2016,7,t3100500,200
2016,7,t3100700,497
2016,7,t3100800,1136
2016,7,t3100900,1573
2016,7,t3101200,136
2016,7,t3101300,543
2016,7,t3101600,994
2016,7,t3101800,581
2016,7,t3101900,403
2016,7,t3102000,626
2016,7,t3102100,953
2016,7,t3102300,550
2016,7,t3102500,392
2016,7,t3102600,217
2016,7,t3102800,1061
2016,7,t3102900,330
2016,7,t3103000,104
2016,7,t3103100,321
2016,7,t3103400,1007
2016,7,t3103600,49
2016,7,t3103700,326
2016,7,t3104000,469
2016,7,t3104100,779
2016,7,t3104400,512
2016,7,t3104800,2342
2016,7,t3104900,338
2016,7,t3105100,35
2016,7,t3105201,182
2016,7,t3105204,632
2016,7,t3105400,395
2016,7,t3105500,55
2016,7,t3105600,214
2016,7,t3105700,494
2016,7,t3106000,1105
2016,7,t3106200,758
2016,7,t3106400,382
2016,7,t3106500,18
2016,7,t3106600,12
2016,7,t3106700,120
2016,7,t3106900,261
2016,7,t3107000,475
2016,7,t3107400,265
2016,7,t3107500,77
2016,7,t3107600,111
2016,7,t3108000,45
2016,7,t3108600,343
2016,7,t3108700,323
2016,7,t3108800,485
2016,7,t3108900,52
2016,7,t3109000,30
2016,7,t3109100,59
2016,7,t3109200,110
2016,7,t3109300,291
2016,7,t3109400,245
2016,7,t3109700,207
2016,7,t3109800,37
2016,7,t3109900,96
2016,7,t3110000,276
2016,7,t3110100,144
2016,7,t3110200,139
2016,7,t3110400,269
2016,7,t3110500,81
2016,7,t3110800,171
2016,7,t3110900,267
2016,7,t3111100,115
2016,7,t3111200,13
2016,7,t3111300,60
2016,7,t3111400,56
2016,7,t3111500,194
2016,7,t3111600,61
2016,7,t3122500,254
2016,7,t3122600,37
2016,7,t3125500,382
2016,7,t3125600,22
2016,7,t3125700,1162
2016,7,t3125800,998
2016,7,t3125900,1152
2016,7,t3126000,1383
2016,7,t3126100,471
2016,7,t3126200,521
2016,7,t3980000,93
2016,8,t3000101,536
2016,8,t3000102,1050
2016,8,t3000300,276
2016,8,t3000601,378
2016,8,t3000603,76
2016,8,t3001100,179
2016,8,t3001700,427
2016,8,t3002200,512
2016,8,t3002400,296
2016,8,t3002700,700
2016,8,t3003200,378
2016,8,t3003300,813
2016,8,t3003800,84
2016,8,t3005901,912
2016,8,t3005902,943
2016,8,t3006800,328
2016,8,t3007700,440
2016,8,t3007801,433
2016,8,t3008100,66
2016,8,t3008200,938
2016,8,t3008300,372
2016,8,t3008400,425
2016,8,t3008500,575
2016,8,t3009500,393
2016,8,t3009600,255
2016,8,t3010600,13
2016,8,t3011000,168
2016,8,t3011703,19
2016,8,t3011704,58
2016,8,t3011800,137
2016,8,t3011998,140
2016,8,t3012001,143
2016,8,t3012003,558
2016,8,t3012101,512
2016,8,t3012102,139
2016,8,t3020101,36
2016,8,t3020102,90
2016,8,t3020200,1211
2016,8,t3020301,273
2016,8,t3020302,397
2016,8,t3020303,436
2016,8,t3020304,491
2016,8,t3020400,694
2016,8,t3020500,468
2016,8,t3020600,276
2016,8,t3020700,328
2016,8,t3020801,138
2016,8,t3020804,253
2016,8,t3020902,59
2016,8,t3020903,87
2016,8,t3021001,334
2016,8,t3021002,121
2016,8,t3021100,144
2016,8,t3021200,226
2016,8,t3021300,562
2016,8,t3021400,300
2016,8,t3021501,373
2016,8,t3021502,485
2016,8,t3021503,421
2016,8,t3021504,166
2016,8,t3021505,216
2016,8,t3021601,147
2016,8,t3021602,281
2016,8,t3021700,88
2016,8,t3021800,16
2016,8,t3021900,43
2016,8,t3022000,42
2016,8,t3022101,189
2016,8,t3022102,151
2016,8,t3022200,69
2016,8,t3022301,91
2016,8,t3022302,255
2016,8,t3022400,330
2016,8,t3022700,147
2016,8,t3022801,27
2016,8,t3022802,181
2016,8,t3022901,125
2016,8,t3023000,130
