,Neighborhood,Lat,Long
688,ELLIOT PARK,44.96723713,-93.25818614
689,EAST HARRIET,44.92679543,-93.29542432
690,POWDERHORN PARK,44.94836,-93.25759000000001
691,JORDAN,45.01314688,-93.29621705
693,DOWNTOWN EAST,44.97882129,-93.25950751
695,LONGFELLOW,44.94227224,-93.22568462
696,STANDISH,44.93411553,-93.2340192
698,BRYANT,44.93414,-93.27402
699,ELLIOT PARK,44.96798747,-93.25781317
701,BRYANT,44.92784327,-93.26502402
702,DOWNTOWN WEST,44.97736687,-93.2717965
703,LONGFELLOW,44.94837304,-93.23079496
704,KEEWAYDIN,44.91035089,-93.22285845
705,WEBBER - CAMDEN,45.02670433,-93.2956743
706,COOPER,44.94835043,-93.20700558
708,MARSHALL TERRACE,45.02760161,-93.27092757
709,ST. ANTHONY EAST,44.99335,-93.25242
710,HAWTHORNE,45.00772,-93.28799000000001
711,LORING PARK,44.96772584,-93.28135089
713,DOWNTOWN EAST,44.97664045,-93.25582117
714,LIND - BOHANON,45.04300215,-93.29143755
715,VENTURA VILLAGE,44.96454265,-93.25542523
716,WHITTIER,44.96002038,-93.28801715
717,AUDUBON PARK,45.01948904,-93.24556784
718,LYNDALE,44.947494299999995,-93.2779272
719,COOPER,44.94758312,-93.21399806
724,DOWNTOWN WEST,44.97957,-93.27257
725,DOWNTOWN WEST,44.983309600000005,-93.27077411
726,WHITTIER,44.955529999999996,-93.2813
733,FOLWELL,45.01956023,-93.30826503
734,WINDOM,44.902737200000004,-93.27809735
735,MCKINLEY,45.0176144,-93.29055254
736,WINDOM PARK,45.00840641,-93.24736969
738,JORDAN,45.00688979,-93.301891
739,HOLLAND,45.00799792,-93.26310512
740,EAST HARRIET,44.93316323,-93.29079425
741,ECCO,44.93951695,-93.30028281
742,CARAG,44.94836481,-93.29764471
743,JORDAN,45.00872943,-93.3082186
746,CEDAR RIVERSIDE,44.97308385,-93.24771902
749,HOLLAND,45.0099972,-93.25883563
751,POWDERHORN PARK,44.93412677,-93.25302672
752,ELLIOT PARK,44.97198115,-93.26067163
753,BANCROFT,44.92962248,-93.25365372
755,LORING PARK,44.97140336,-93.27890116
758,CAMDEN INDUSTRIAL,45.03942872,-93.28731427
760,EAST PHILLIPS,44.95101495,-93.24739481
761,SHERIDAN,44.99870309,-93.26527248
762,ELLIOT PARK,44.96967518,-93.26753773
764,ST. ANTHONY WEST,44.99870309,-93.26527248
765,DOWNTOWN WEST,44.97834679,-93.26639258
766,LOWRY HILL,44.96356428,-93.29179324
767,NEAR - NORTH,44.99806942,-93.29717172
769,LOWRY HILL EAST,44.94891146,-93.29367343
770,MARCY HOLMES,44.98835799,-93.2490251
771,FULTON,44.91699567,-93.32652846
772,MARSHALL TERRACE,45.01479082,-93.26892099
774,PROSPECT PARK - EAST RIVER ROAD,44.96366449,-93.21027158
775,DOWNTOWN WEST,44.97498,-93.27386
776,WENONAH,44.89870621,-93.22418506
778,MIDTOWN PHILLIPS,44.95642799,-93.26259001
779,WHITTIER,44.96180224,-93.28546009
780,MARCY HOLMES,44.98153641,-93.23677981
781,NORTH LOOP,44.98504707,-93.28019274
782,LORING PARK,44.96986308,-93.28008046
783,EAST PHILLIPS,44.95285013,-93.25119502
785,FOLWELL,45.02045,-93.30572
786,PROSPECT PARK - EAST RIVER ROAD,44.96124109,-93.21457938
788,WINDOM PARK,45.01266897,-93.24734147
789,WINDOM PARK,45.01231282,-93.22539127
790,MIDTOWN PHILLIPS,44.95283952,-93.25500518
791,MIDTOWN PHILLIPS,44.94836708,-93.25314102
792,LOGAN PARK,45.00379213,-93.24977327
793,CEDAR RIVERSIDE,44.96852393,-93.24328005
794,WILLARD - HAY,44.99416,-93.30696
795,BOTTINEAU,45.00799672,-93.26616592
796,LORING PARK,44.96986,-93.28185
797,EAST ISLES,44.949259999999995,-93.29828
798,LORING PARK,44.96842384,-93.27781743
800,LIND - BOHANON,45.03608087,-93.29137736
802,HAWTHORNE,45.00258434,-93.28875295
803,WILLARD - HAY,45.00603105,-93.31395632
805,JORDAN,45.00125875,-93.30562646
808,VICTORY,45.0250016,-93.31344814
810,PROSPECT PARK - EAST RIVER ROAD,44.97059714,-93.21863389
811,SHINGLE CREEK,45.05027957,-93.30427637
812,DOWNTOWN WEST,44.9769,-93.27223000000001
813,COMO,44.97935835,-93.21277011
814,FIELD,44.91879565,-93.27026144
815,NEAR - NORTH,44.98969925,-93.3076193
816,DOWNTOWN WEST,44.97507003,-93.26638587
817,MARCY HOLMES,44.98098175,-93.23538811
818,DOWNTOWN WEST,44.97774511,-93.26967792
819,UNIVERSITY OF MINNESOTA,44.97813377,-93.23310709
820,LOWRY HILL EAST,44.95680675,-93.29584001
822,WINDOM,44.89331211,-93.28834196
823,SEWARD,44.95557012,-93.23387719
824,HAWTHORNE,44.99967483,-93.2818354
825,LINDEN HILLS,44.92332373,-93.31572049
827,KING FIELD,44.93135367,-93.28696535
830,STANDISH,44.93501972,-93.24226735
831,PROSPECT PARK - EAST RIVER ROAD,44.97419305,-93.22710658
832,HOWE,44.93331512,-93.21787859
833,EAST ISLES,44.95725462,-93.29973299999999
834,BRYANT,44.93415,-93.26375
835,ELLIOT PARK,44.96885453,-93.25892896
836,CEDAR RIVERSIDE,44.96733,-93.23451999999999
838,LIND - BOHANON,45.04119405,-93.29015913
841,POWDERHORN PARK,44.94836,-93.25505
842,JORDAN,45.00963,-93.30059
844,KEEWAYDIN,44.91237637,-93.24402872
845,SHERIDAN,45.00473199,-93.26462542
846,WEBBER - CAMDEN,45.02847388,-93.29062897
850,VENTURA VILLAGE,44.96331735,-93.26765722
851,ST. ANTHONY WEST,44.99203,-93.25561
853,ECCO,44.94042154,-93.29963587
854,ECCO,44.94081323,-93.30217373
855,HOWE,44.931509000000005,-93.2165965
856,FOLWELL,45.01765132,-93.29559295
859,LYNDALE,44.94748459,-93.28810737
861,MARCY HOLMES,44.98958466,-93.25080159
862,CENTRAL,44.94052459,-93.27405937
863,ST. ANTHONY EAST,44.99488613,-93.24842921
864,PHILLIPS WEST,44.95642337,-93.26766796
865,CEDAR RIVERSIDE,44.96919705,-93.24486391
866,WHITTIER,44.95919398,-93.27719767
867,VENTURA VILLAGE,44.9637795,-93.25165271
869,MCKINLEY,45.01580716,-93.2892917
870,WEBBER - CAMDEN,45.02484504,-93.28933174
871,ELLIOT PARK,44.96627258,-93.26382634
872,WEBBER - CAMDEN,45.03250681,-93.29450566
874,LIND - BOHANON,45.04117773,-93.295288
875,AUDUBON PARK,45.021336600000005,-93.23839129999999
876,EAST PHILLIPS,44.96003386,-93.24984928
877,WILLARD - HAY,44.98700137,-93.31104363
879,BRYN - MAWR,44.97801709,-93.29162598
880,LYNNHURST,44.91141794,-93.2959205
881,COMO,44.99061597,-93.22025409
882,HIAWATHA,44.91191605,-93.20797367
883,VENTURA VILLAGE,44.96434254,-93.25396208
884,LONGFELLOW,44.9459114,-93.22568433
885,HIAWATHA,44.92240782,-93.22049268
887,MIDTOWN PHILLIPS,44.94922619,-93.25757834
889,WEBBER - CAMDEN,45.02483662,-93.28654434
891,MARCY HOLMES,44.98724276,-93.24137946
892,WEBBER - CAMDEN,45.03055094,-93.29577048
894,SUMNER - GLENWOOD,44.98324291,-93.28869235
895,WHITTIER,44.961804799999996,-93.28673916
897,SEWARD,44.96336583,-93.23774366
899,NORTH LOOP,44.98855577,-93.27353796
902,WAITE PARK,45.0303677,-93.23966955
903,FOLWELL,45.018640000000005,-93.30572
904,WINDOM PARK,45.010870000000004,-93.24735
907,LORING PARK,44.9688532,-93.27781391
909,MCKINLEY,45.01581643,-93.29054670000001
912,MARCY HOLMES,44.98337091,-93.23167136
913,WILLARD - HAY,44.99687706,-93.30695240000001
914,FOLWELL,45.01323,-93.30570999999999
915,BANCROFT,44.93324504,-93.25996988
916,WHITTIER,44.94954814,-93.28300416
917,EAST HARRIET,44.92051999,-93.2935656
918,CARAG,44.94473313,-93.29005214
919,WILLARD - HAY,44.99524769,-93.30949539
920,NORTH LOOP,44.98530585,-93.27359806
921,CENTRAL,44.93866237,-93.26381536
922,VICTORY,45.03774751,-93.30789242
926,WINDOM PARK,45.01041486,-93.22341624
927,MIDTOWN PHILLIPS,44.95823655,-93.25495377
931,NEAR - NORTH,44.98747091,-93.3013468
933,WILLARD - HAY,45.00148534,-93.30820594
935,WENONAH,44.89881249,-93.22538824
937,WILLARD - HAY,44.9983691,-93.31590154
940,WEBBER - CAMDEN,45.03045189,-93.29829552
942,MARCY HOLMES,44.98453,-93.2362
945,DOWNTOWN WEST,44.97889468,-93.28016424
947,SEWARD,44.96449404,-93.24726143
948,WINDOM PARK,45.01267106,-93.24556088
950,EAST PHILLIPS,44.95823739,-93.24859419
951,EAST PHILLIPS,44.95643863,-93.24861422
952,POWDERHORN PARK,44.94046643,-93.26257414
953,CENTRAL,44.94835479,-93.27348353
954,ELLIOT PARK,44.9696,-93.26734
956,LYNDALE,44.93953306,-93.27882594
957,LIND - BOHANON,45.03936003,-93.29271627
958,POWDERHORN PARK,44.94836706,-93.25186442
959,POWDERHORN PARK,44.94043612,-93.24737347
960,WINDOM PARK,45.01037758,-93.24735991
963,COLUMBIA PARK,45.02761393,-93.26475412
966,DOWNTOWN WEST,44.975590000000004,-93.27528000000001
969,KING FIELD,44.922345299999996,-93.27793595
970,PHILLIPS WEST,44.95732,-93.26512
971,CEDAR - ISLES - DEAN,44.95044373,-93.31166918
972,LORING PARK,44.96799446,-93.28398089
973,VENTURA VILLAGE,44.96523784,-93.2631949
974,DOWNTOWN WEST,44.982488599999996,-93.27080141
975,HOWE,44.93595327,-93.22609399
977,SUMNER - GLENWOOD,44.98882984,-93.29103964
978,CORCORAN,44.948370000000004,-93.24033
980,HAWTHORNE,45.01197138,-93.28566379
981,POWDERHORN PARK,44.94292542,-93.25182395
982,HAWTHORNE,45.00862118,-93.28925999
983,PROSPECT PARK - EAST RIVER ROAD,44.96453868,-93.21382435
984,LORING PARK,44.9723522,-93.28637832
985,NORTH LOOP,44.98913953,-93.28132454
986,VENTURA VILLAGE,44.96522419,-93.26447355
987,HARRISON,44.98337968,-93.29943207
989,DOWNTOWN WEST,44.98080398,-93.27539625
990,FIELD,44.9170135,-93.26772811
991,WILLARD - HAY,44.99873963,-93.30129044
992,WHITTIER,44.94834712,-93.28052287
993,CEDAR - ISLES - DEAN,44.95157736,-93.31335666
994,STANDISH,44.93502056,-93.24734659999999
995,JORDAN,45.00866206,-93.29683819
996,BRYANT,44.93414373,-93.27207746
1001,EAST PHILLIPS,44.95823518,-93.25114011
1004,NEAR - NORTH,44.9922826,-93.3006896
1005,PROSPECT PARK - EAST RIVER ROAD,44.97392386,-93.22241805
1006,VENTURA VILLAGE,44.9639669,-93.26383258
1007,CORCORAN,44.94044037,-93.2372163
1009,LIND - BOHANON,45.05022719,-93.29279455
1010,FIELD,44.9169636,-93.27413649
1012,CORCORAN,44.94043197,-93.24483453
1016,WHITTIER,44.95915,-93.27785
1017,VICTORY,45.03235644,-93.31106391
1018,HAWTHORNE,45.0020533,-93.29410976
1019,CENTRAL,44.94750633,-93.27284516
1021,SHINGLE CREEK,45.04850591,-93.31313452
1022,NEAR - NORTH,44.994695,-93.29717405
1023,PROSPECT PARK - EAST RIVER ROAD,44.97500938,-93.22013296
1024,POWDERHORN PARK,44.93412333,-93.25176492
1025,NORTHROP,44.91518666,-93.25494852
1026,MARCY HOLMES,44.98814947,-93.23889735
1029,HAWTHORNE,45.00779037,-93.28340583
1030,WHITTIER,44.96000889,-93.27960819
1032,PROSPECT PARK - EAST RIVER ROAD,44.97080819,-93.22710816
1033,HIAWATHA,44.91669505,-93.21323789
1036,ELLIOT PARK,44.97275017,-93.26557192
1037,WEBBER - CAMDEN,45.02859944,-93.29702757
1038,VICTORY,45.03545084,-93.30820237
1039,KING FIELD,44.9323,-93.27792
1042,WHITTIER,44.95642768,-93.27149314
1043,JORDAN,45.00963,-93.30821999999999
1044,WINDOM PARK,45.00868934,-93.23717256
1045,FOLWELL,45.01498,-93.29811
1047,COMO,44.99057773,-93.23458359
1048,LORING PARK,44.96891,-93.28752
1049,LYNNHURST,44.90785553,-93.30865782
1050,COMO,44.99238233,-93.23331113
1051,ARMATAGE,44.89889312,-93.31754839
1052,STEVENS SQUARE - LORING HEIGHTS,44.96358874,-93.28795173
1053,LORING PARK,44.97265,-93.27779
1054,JORDAN,45.01052688,-93.30696213
1056,LORING PARK,44.97447162,-93.28418033
1057,VENTURA VILLAGE,44.96331865,-93.26255347
1058,DOWNTOWN WEST,44.97429494,-93.26611248
1059,LIND - BOHANON,45.04300215,-93.29015579
1060,CLEVELAND,45.02046924,-93.31398832
1061,BANCROFT,44.92694,-93.25493
1062,CEDAR - ISLES - DEAN,44.95032034,-93.31389898
1064,DOWNTOWN EAST,44.9751858,-93.25606293
1065,CARAG,44.94040874,-93.29073373
1066,LYNDALE,44.94567052,-93.28137253
1067,DIAMOND LAKE,44.90247823,-93.26524870000001
1068,MIDTOWN PHILLIPS,44.95194853,-93.25437847
1069,KENNY,44.90057969,-93.29593406
1070,KENWOOD,44.96390132,-93.31189869
1071,LONGFELLOW,44.95214973,-93.23561843
1072,LORING PARK,44.97050597,-93.27771387
1074,LYNDALE,44.94580933,-93.27664274
1075,LORING PARK,44.9698153,-93.27713789
1076,BANCROFT,44.93324546,-93.26123295
1078,FOLWELL,45.02043,-93.30445
1080,MCKINLEY,45.01579226,-93.28188904
1081,VICTORY,45.03442454,-93.31621583
1082,VENTURA VILLAGE,44.96272088,-93.25749535
1083,MARCY HOLMES,44.98565,-93.23898
1084,ELLIOT PARK,44.97189,-93.26353
1086,WEBBER - CAMDEN,45.02393,-93.28435999999999
1087,WENONAH,44.90141,-93.24753
1088,CENTRAL,44.94835,-93.2716
1089,HAWTHORNE,45.00775,-93.29431
1090,VENTURA VILLAGE,44.96521177,-93.26638417
1091,DOWNTOWN EAST,44.9765083,-93.25407685
1092,MARCY HOLMES,44.98694426,-93.25196839
1095,ERICSSON,44.9223816,-93.23215532
1096,CEDAR RIVERSIDE,44.96531541,-93.24329359
1099,LIND - BOHANON,45.04120805,-93.28684504
1102,CORCORAN,44.94565104,-93.23893067
1103,CLEVELAND,45.01431704,-93.31716006
1104,EAST ISLES,44.95027,-93.30081
1105,REGINA,44.92423258,-93.26633435
1106,LOWRY HILL EAST,44.95464543,-93.29315056
1107,JORDAN,45.00511937,-93.30604868
1108,DOWNTOWN WEST,44.981590000000004,-93.2646
1109,ELLIOT PARK,44.96805757,-93.26637968
1112,CLEVELAND,45.01325929,-93.31524972
1114,LOWRY HILL EAST,44.95733,-93.2893
1117,KEEWAYDIN,44.90716,-93.22975
1118,VICTORY,45.03235341,-93.30850511
1121,SHERIDAN,45.00362716,-93.26309276
1122,BANCROFT,44.92964135,-93.26124251
1123,CEDAR RIVERSIDE,44.96734047,-93.24049668
1124,LYNDALE,44.94213157,-93.27971932
1125,LYNNHURST,44.90599054,-93.28956559
1126,COLUMBIA PARK,45.02887277,-93.26005655
1127,WHITTIER,44.95822037,-93.28421282
1128,WEBBER - CAMDEN,45.03246022,-93.29831682
1130,BRYANT,44.93324806,-93.26249333
1131,CENTRAL,44.94473,-93.2639
1133,HARRISON,44.97899,-93.29717
1134,NICOLLET ISLAND - EAST BANK,44.99023635,-93.25350696
1135,SHERIDAN,45.00252623,-93.26157071
1137,NORTH LOOP,44.98577651,-93.26957393
1139,BANCROFT,44.93324403,-93.25870885
1143,DOWNTOWN WEST,44.99052323,-93.24905845
1144,VICTORY,45.03042151,-93.31357216
1146,DIAMOND LAKE,44.89883794,-93.26150298
1147,DOWNTOWN WEST,44.98053512,-93.26362691
1148,VICTORY,45.03441322,-93.30598758
1149,LONGFELLOW,44.94124892,-93.23342844
1153,BANCROFT,44.93142259,-93.25365478
1154,NEAR - NORTH,44.99741165,-93.29828953
1155,NICOLLET ISLAND - EAST BANK,44.99019664,-93.25258432
1158,DOWNTOWN WEST,44.9788,-93.27365
1159,KENNY,44.90058671,-93.2972098
1162,HALE,44.908879999999996,-93.25372
1164,WEBBER - CAMDEN,45.03544814,-93.30186549
1165,POWDERHORN PARK,44.94746519,-93.24868364
1167,SHINGLE CREEK,45.04845439,-93.30299513
1168,STANDISH,44.92689178,-93.23148623
1169,LORING PARK,44.96932975,-93.28185409
1170,LONGFELLOW,44.94759038,-93.22038176
1172,DOWNTOWN WEST,44.977140000000006,-93.27772
1175,DOWNTOWN WEST,44.97755052,-93.26613648
1176,NORTHROP,44.92241821,-93.24985738
1177,FOLWELL,45.02125913,-93.29434131
1179,WEBBER - CAMDEN,45.03348331,-93.29250248
1180,WHITTIER,44.96179868,-93.28125485
1182,LYNDALE,44.93860701,-93.28434016
1184,COOPER,44.94835432,-93.21719286
1186,KING FIELD,44.92053809,-93.27794467
1187,LYNDALE,44.94660031,-93.28053439
1188,BRYANT,44.93415,-93.27143000000001
1189,KENNY,44.89695331,-93.29340317
1190,COMO,44.98720981,-93.23038029
1191,SEWARD,44.96008832,-93.23143534
1192,AUDUBON PARK,45.02495085,-93.24223529
1193,NEAR - NORTH,44.986985700000005,-93.30827629
1194,WHITTIER,44.95284396,-93.28132162
1195,DOWNTOWN WEST,44.98282654,-93.27477304
1197,STEVENS SQUARE - LORING HEIGHTS,44.96521879,-93.27087197
1198,FOLWELL,45.02127268,-93.29686503
1199,PROSPECT PARK - EAST RIVER ROAD,44.96954470000001,-93.21890261
1201,NEAR - NORTH,44.99737307,-93.28707422
1202,STANDISH,44.92958449,-93.22703841
1203,LORING PARK,44.97579626,-93.28100500000001
1204,SHINGLE CREEK,45.04851114,-93.31693081
1206,WHITTIER,44.94836055,-93.28492292
1208,TANGLETOWN,44.90651519,-93.28765226
1209,MARCY HOLMES,44.98413278,-93.23197356
1214,FOLWELL,45.02313978,-93.30323286
1216,WAITE PARK,45.02857292,-93.23712592
1218,LIND - BOHANON,45.04842617,-93.29278247
1219,EAST HARRIET,44.92046872,-93.28833961
1220,WHITTIER,44.95134443,-93.28299
1221,HAWTHORNE,45.01208956,-93.28800733
1222,LONGFELLOW,44.94497381,-93.23084904
1224,HAWTHORNE,45.00896448,-93.28493802
1225,HIAWATHA,44.92608696,-93.21403395
1227,HOWE,44.939659999999996,-93.21401999999999
1233,HOWE,44.93327718,-93.22167103
1234,POWDERHORN PARK,44.94745951,-93.25249488
1237,CEDAR RIVERSIDE,44.973327000000005,-93.24828175
1238,VENTURA VILLAGE,44.9613797,-93.25483751
1239,WINDOM PARK,45.00594772,-93.22819327
1240,NORTHROP,44.9188021,-93.25240008
1241,MID - CITY INDUSTRIAL,44.99943146,-93.21577708
1243,POWDERHORN PARK,44.941359999999996,-93.25372
1244,FOLWELL,45.02126793,-93.29560409999999
1245,AUDUBON PARK,45.01406587,-93.24733737
1247,LOWRY HILL,44.96987057,-93.29243138
1248,JORDAN,45.01322324,-93.3101547
1251,AUDUBON PARK,45.01592378,-93.23586049
1252,HARRISON,44.98210834,-93.30582718
1253,TANGLETOWN,44.90456457,-93.27809288
1256,MIDTOWN PHILLIPS,44.948370000000004,-93.2525
1259,JORDAN,45.00598655,-93.29762070000001
1260,DOWNTOWN WEST,44.97428814,-93.27541122
1261,ECCO,44.94747766,-93.30211464
1264,BOTTINEAU,45.00745,-93.26616999999999
1266,SEWARD,44.95647613,-93.22989728
1268,CORCORAN,44.94383783,-93.24485081
1270,WINDOM PARK,45.00688447,-93.23717039
1271,CEDAR RIVERSIDE,44.96889869,-93.25031842
1272,HAWTHORNE,45.00315543,-93.29410814
1273,CENTRAL,44.94407067,-93.27153813
1275,FIELD,44.91700664,-93.26262036
1277,SHINGLE CREEK,45.051190000000005,-93.30429000000001
1278,DOWNTOWN WEST,44.97922,-93.26844
1284,STANDISH,44.92961742,-93.24226822
1285,MIDTOWN PHILLIPS,44.95238654,-93.25755032
1286,WEBBER - CAMDEN,45.02845855,-93.28809533
1287,LORING PARK,44.97343618,-93.28359329999999
1288,ARMATAGE,44.89521519,-93.30611979999999
1289,ECCO,44.947480299999995,-93.3033843
1290,STEVENS SQUARE - LORING HEIGHTS,44.964576799999996,-93.27021332
1294,BOTTINEAU,45.01057557,-93.26617523
1295,CARAG,44.94566208,-93.29448685
1296,WAITE PARK,45.03564138,-93.23268357
1297,SEWARD,44.96184911,-93.24250565
1298,JORDAN,45.01233951,-93.30951063
1299,ELLIOT PARK,44.96886,-93.26106
1302,MARCY HOLMES,44.98137672,-93.24786427
1303,LONGFELLOW,44.94926089,-93.21910892
1304,LIND - BOHANON,45.03617778,-93.28796989
1311,NICOLLET ISLAND - EAST BANK,44.98849162,-93.25673201
1313,JORDAN,45.01235203,-93.30823595
1316,WHITTIER,44.95134737,-93.28133076
1318,FULTON,44.90621063,-93.32901069
1320,FOLWELL,45.0159151,-93.30318096
1323,HAWTHORNE,45.013094200000005,-93.28413789
1324,VENTURA VILLAGE,44.96284,-93.25108
1326,POWDERHORN PARK,44.94748742,-93.2626658
1327,MARCY HOLMES,44.98534,-93.24472
1329,POWDERHORN PARK,44.93685416,-93.26252692
1330,DOWNTOWN WEST,44.97743954,-93.27351637
1332,COOPER,44.94834439,-93.2107897
1333,DOWNTOWN WEST,44.98163803,-93.27424677
1334,DOWNTOWN WEST,44.98018,-93.26762
1335,JORDAN,45.01234939,-93.31462253
1336,WHITTIER,44.95642617,-93.27276479
1339,DOWNTOWN WEST,44.97916918,-93.27542606
1340,DOWNTOWN WEST,44.978640000000006,-93.26706999999999
1341,DOWNTOWN WEST,44.97918668,-93.27310907
1345,LINDEN HILLS,44.91882184,-93.32016526
1346,SEWARD,44.95557351,-93.23229325
1348,PROSPECT PARK - EAST RIVER ROAD,44.97360851,-93.22479655
1349,NICOLLET ISLAND - EAST BANK,44.98773916,-93.25710591
1350,MIDTOWN PHILLIPS,44.95463336,-93.25498841
1351,COMO,44.98521971,-93.21904681
1352,WHITTIER,44.95374136,-93.28048428
1355,NEAR - NORTH,44.98699004,-93.30701302
1356,FOLWELL,45.02135906,-93.30701402
1357,FULTON,44.91162643,-93.32904377
1358,LYNDALE,44.93861088,-93.28305967
1359,JORDAN,45.0087344,-93.31077873
1360,UNIVERSITY OF MINNESOTA,44.97365785,-93.22949361
1361,STEVENS SQUARE - LORING HEIGHTS,44.96397882,-93.28204283
1362,MARCY HOLMES,44.98775902,-93.24752259
1364,SUMNER - GLENWOOD,44.9827456,-93.29134753
1365,WHITTIER,44.95284966,-93.28679285
1367,TANGLETOWN,44.91140179,-93.28826017
1369,MINNEHAHA,44.90990945,-93.21519620000001
1370,CENTRAL,44.94582081,-93.2690015
1371,BRYANT,44.92783701,-93.2688451
1373,JORDAN,45.013259999999995,-93.31461
1374,BOTTINEAU,45.01316,-93.26619000000001
1375,AUDUBON PARK,45.018640000000005,-93.23584
1377,MARCY HOLMES,44.98409928,-93.25133201
1378,SEWARD,44.96399,-93.24091
1379,PROSPECT PARK - EAST RIVER ROAD,44.96950334,-93.22027185
1380,MORRIS PARK,44.90265656,-93.22291914
1381,MCKINLEY,45.01942161,-93.29055501
1383,EAST PHILLIPS,44.94921546,-93.25249426
1384,WINDOM,44.90029084,-93.28823949
1385,MARCY HOLMES,44.98349213,-93.23520601
1386,MIDTOWN PHILLIPS,44.9510062,-93.25248237
1387,NORTH LOOP,44.983670000000004,-93.27819000000001
1388,WILLARD - HAY,44.9853429,-93.31466646
1389,AUDUBON PARK,45.02135337,-93.23455738
1391,NEAR - NORTH,44.99671969,-93.28498684
1393,EAST PHILLIPS,44.95643529,-93.25116296
1394,DOWNTOWN WEST,44.98329007,-93.27192694
1395,HAWTHORNE,45.00537597,-93.29258044
1396,AUDUBON PARK,45.01773601,-93.23457891
1399,MIDTOWN PHILLIPS,44.95101864,-93.25756077
1400,VENTURA VILLAGE,44.962709999999994,-93.25819
1402,HOLLAND,45.01586846,-93.24734023
1403,LYNNHURST,44.90962471,-93.29336797
1404,DOWNTOWN WEST,44.98028091,-93.26939311
1406,CEDAR RIVERSIDE,44.96823173,-93.24995404
1407,HAWTHORNE,45.00148,-93.28648000000001
1408,VENTURA VILLAGE,44.96136352,-93.26109707
1410,LINDEN HILLS,44.92737,-93.30928
1411,HARRISON,44.98335269,-93.30582124
1412,HOWE,44.93678385,-93.22167064
1415,LIND - BOHANON,45.03771565,-93.28765614
1418,JORDAN,45.010505,-93.30317232
1419,FOLWELL,45.01587829,-93.29811084
1420,AUDUBON PARK,45.02265753,-93.23456170000001
1421,EAST HARRIET,44.92952741,-93.28827012
1425,WAITE PARK,45.03234604,-93.2409418
1427,DOWNTOWN WEST,44.97139876,-93.26853162
1430,JORDAN,45.00776,-93.29683
1433,CEDAR RIVERSIDE,44.96705197,-93.24090747
1434,STEVENS SQUARE - LORING HEIGHTS,44.96464041,-93.28235407
1436,WILLARD - HAY,44.99970197,-93.31205256
1440,WILLARD - HAY,45.00693356,-93.31460004
1441,STEVENS SQUARE - LORING HEIGHTS,44.96522,-93.27148000000001
1443,DOWNTOWN WEST,44.97154605,-93.27204885
1444,COMO,44.98522161,-93.22031801
1445,SEWARD,44.96005121,-93.24091475
1447,LOWRY HILL EAST,44.94836481,-93.29764471
1448,CEDAR - ISLES - DEAN,44.95281026,-93.32310642
1449,WILLARD - HAY,44.99107955,-93.31208797
1450,SEWARD,44.95648266,-93.22399352
1451,STANDISH,44.93682585,-93.23465948
1452,ELLIOT PARK,44.97178382,-93.26638564
1454,FOLWELL,45.01594145,-93.30698316
1456,PROSPECT PARK - EAST RIVER ROAD,44.96950598,-93.21153822
1457,COMO,44.99328,-93.23204
1459,NORTH LOOP,44.98566823,-93.27647579999999
1460,CEDAR - ISLES - DEAN,44.95435,-93.31333000000001
1461,SEWARD,44.96276256,-93.23378076
1462,CENTRAL,44.94408565,-93.26642592
1465,DOWNTOWN WEST,44.98122,-93.2748
1466,VICTORY,45.04103142,-93.31805157
1467,NEAR - NORTH,44.99251099,-93.2971734
1468,WHITTIER,44.95301526,-93.27408256
1469,HOWE,44.93335776,-93.21276837
1470,DOWNTOWN WEST,44.97838004,-93.27652572
1471,VICTORY,45.03837124,-93.31547471
1472,BANCROFT,44.93144733,-93.26249604
1474,JORDAN,45.00686339,-93.29683374
1475,HIAWATHA,44.92815170000001,-93.2054
1476,MINNEHAHA,44.909906299999996,-93.21646937
1478,HAWTHORNE,45.01178488,-93.29161090000001
1479,LIND - BOHANON,45.04118167,-93.29144036
