"tractName","year","race","Education Index","Health Index","Income Index","Wellbeing Index"
"3012102",2013,"Hispanic/Latinx",NA,NA,0,NA
"3012102",2013,"Native American",NA,NA,0,NA
"3012102",2013,"White (Non-Hispanic)",NA,NA,5.11562245380334,NA
"3012102",2018,"All",3.93777777777778,6.29166666666666,6.05442104060419,5.42795516168288
"3012102",2018,"Asian",7.07555555555555,NA,0.469886529062727,NA
"3012102",2018,"Black/African American",4.87555555555555,NA,2.12502971108884,NA
"3012102",2018,"Hispanic/Latinx",1.42222222222222,NA,0,NA
"3012102",2018,"Native American",NA,NA,NA,NA
"3012102",2018,"White (Non-Hispanic)",3.96,NA,7.03253707259534,NA
"3020101",2013,"All",NA,7.70833333333333,6.32724655163893,NA
"3020101",2013,"Asian",NA,NA,4.45818498834458,NA
"3020101",2013,"Black/African American",NA,NA,1.57610691302117,NA
"3020101",2013,"Hispanic/Latinx",NA,NA,10,NA
"3020101",2013,"Native American",NA,NA,NA,NA
"3020101",2013,"White (Non-Hispanic)",NA,NA,6.24698267301403,NA
"3020101",2018,"All",6.25979851589759,7.70833333333333,6.65831542327315,6.87548242416802
"3020101",2018,"Asian",NA,NA,8.69067806918334,NA
"3020101",2018,"Black/African American",7.60444444444444,NA,5.20575904876773,NA
"3020101",2018,"Hispanic/Latinx",5.64,NA,2.18079195576266,NA
"3020101",2018,"Native American",NA,NA,NA,NA
"3020101",2018,"White (Non-Hispanic)",6.80641776585439,NA,7.44461284694574,NA
"3020102",2013,"All",NA,6.58333333333333,4.11598199884123,NA
"3020102",2013,"Asian",NA,NA,4.06205023911172,NA
"3020102",2013,"Black/African American",NA,NA,6.02114038544807,NA
"3020102",2013,"Hispanic/Latinx",NA,NA,5.02104308558434,NA
"3020102",2013,"Native American",NA,NA,NA,NA
"3020102",2013,"White (Non-Hispanic)",NA,NA,4.03374449654638,NA
"3020102",2018,"All",6.36945697577276,6.58333333333333,6.27144181913841,6.4080773760815
"3020102",2018,"Asian",NA,NA,NA,NA
"3020102",2018,"Black/African American",NA,NA,NA,NA
"3020102",2018,"Hispanic/Latinx",3.14222222222222,NA,0,NA
"3020102",2018,"Native American",NA,NA,NA,NA
"3020102",2018,"White (Non-Hispanic)",6.6669582396621,NA,6.68185210354837,NA
"3020200",2013,"All",NA,5.29166666666667,0.157276279079145,NA
"3020200",2013,"Asian",NA,NA,0,NA
"3020200",2013,"Black/African American",NA,NA,0,NA
"3020200",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020200",2013,"Native American",NA,NA,4.82044613867122,NA
"3020200",2013,"White (Non-Hispanic)",NA,NA,4.26055538767826,NA
"3020200",2018,"All",3.77374903055685,5.29166666666667,1.7096639370155,3.59169321141301
"3020200",2018,"Asian",4.16721517260199,NA,1.01286338319774,NA
"3020200",2018,"Black/African American",3.48457603003058,NA,0,NA
"3020200",2018,"Hispanic/Latinx",2.68611670020121,NA,0,NA
"3020200",2018,"Native American",NA,NA,NA,NA
"3020200",2018,"White (Non-Hispanic)",4.17269841269841,NA,5.28163173564485,NA
"3020301",2013,"All",NA,4.625,1.14161779322167,NA
"3020301",2013,"Asian",NA,NA,0,NA
"3020301",2013,"Black/African American",NA,NA,0,NA
"3020301",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020301",2013,"Native American",NA,NA,NA,NA
"3020301",2013,"White (Non-Hispanic)",NA,NA,3.21619154616828,NA
"3020301",2018,"All",3.26017053653417,4.625,3.68952024634133,3.8582302609585
"3020301",2018,"Asian",2.35111111111111,NA,1.27091622865856,NA
"3020301",2018,"Black/African American",4.6016412099431,NA,0,NA
"3020301",2018,"Hispanic/Latinx",0,NA,2.14235188195948,NA
"3020301",2018,"Native American",NA,NA,NA,NA
"3020301",2018,"White (Non-Hispanic)",5.25598963394882,NA,7.02458685113856,NA
"3020302",2013,"All",NA,3.08333333333334,1.70266929076711,NA
"3020302",2013,"Asian",NA,NA,0,NA
"3020302",2013,"Black/African American",NA,NA,0,NA
"3020302",2013,"Hispanic/Latinx",NA,NA,3.17229267139063,NA
"3020302",2013,"Native American",NA,NA,NA,NA
"3020302",2013,"White (Non-Hispanic)",NA,NA,3.69084100948644,NA
"3020302",2018,"All",5.75555555555555,3.08333333333334,2.1368863969614,3.6585917619501
"3020302",2018,"Asian",5.76,NA,2.35250771207543,NA
"3020302",2018,"Black/African American",4.86666666666667,NA,0,NA
"3020302",2018,"Hispanic/Latinx",0,NA,0,NA
"3020302",2018,"Native American",NA,NA,NA,NA
"3020302",2018,"White (Non-Hispanic)",6.53328954570334,NA,5.08094021547785,NA
"3020303",2013,"All",NA,4.08333333333333,0.70520959513086,NA
"3020303",2013,"Asian",NA,NA,0,NA
"3020303",2013,"Black/African American",NA,NA,0,NA
"3020303",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020303",2013,"Native American",NA,NA,NA,NA
"3020303",2013,"White (Non-Hispanic)",NA,NA,3.3583351581419,NA
"3020303",2018,"All",3.09927660681759,4.08333333333333,2.82374283871473,3.33545092628855
"3020303",2018,"Asian",2.20133848133848,NA,0.150086907706466,NA
"3020303",2018,"Black/African American",5.51555555555555,NA,0.42103804159673,NA
"3020303",2018,"Hispanic/Latinx",2.88304515333641,NA,1.73513918238307,NA
"3020303",2018,"Native American",NA,NA,NA,NA
"3020303",2018,"White (Non-Hispanic)",2.83555555555556,NA,5.29936410553439,NA
"3020304",2013,"All",NA,5.83333333333333,0.713539569432805,NA
"3020304",2013,"Asian",NA,NA,0.0930851745046428,NA
"3020304",2013,"Black/African American",NA,NA,0,NA
"3020304",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020304",2013,"Native American",NA,NA,NA,NA
"3020304",2013,"White (Non-Hispanic)",NA,NA,3.23188874633472,NA
"3020304",2018,"All",1.75555555555556,5.83333333333333,1.47039103190794,3.01975997359894
"3020304",2018,"Asian",3.00360967413892,NA,1.53860816098425,NA
"3020304",2018,"Black/African American",2.47111111111111,NA,0,NA
"3020304",2018,"Hispanic/Latinx",0,NA,0,NA
"3020304",2018,"Native American",NA,NA,NA,NA
"3020304",2018,"White (Non-Hispanic)",2.80444444444444,NA,4.39928723769846,NA
"3020400",2013,"All",NA,5.125,1.54971545086487,NA
"3020400",2013,"Asian",NA,NA,0,NA
"3020400",2013,"Black/African American",NA,NA,0,NA
"3020400",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020400",2013,"Native American",NA,NA,NA,NA
"3020400",2013,"White (Non-Hispanic)",NA,NA,3.43418843391847,NA
"3020400",2018,"All",6.25333333333333,5.125,2.86707402577353,4.74846911970229
"3020400",2018,"Asian",5.99111111111111,NA,2.7432209500744,NA
"3020400",2018,"Black/African American",6.05333333333333,NA,0,NA
"3020400",2018,"Hispanic/Latinx",2.55444813584348,NA,0.180765590630236,NA
"3020400",2018,"Native American",NA,NA,NA,NA
"3020400",2018,"White (Non-Hispanic)",6.90287484099331,NA,4.82682502006043,NA
"3020500",2013,"All",NA,5.04166666666666,2.43331075665434,NA
"3020500",2013,"Asian",NA,NA,0,NA
"3020500",2013,"Black/African American",NA,NA,4.22782856085076,NA
"3020500",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020500",2013,"Native American",NA,NA,4.87984874325985,NA
"3020500",2013,"White (Non-Hispanic)",NA,NA,4.04919831706822,NA
"3020500",2018,"All",3.71303182579565,5.04166666666666,3.06409788299227,3.93959879181819
"3020500",2018,"Asian",2.52767676767677,NA,0.27000759292494,NA
"3020500",2018,"Black/African American",5.83111111111111,NA,1.51273142244718,NA
"3020500",2018,"Hispanic/Latinx",1.83555555555555,NA,0.697516383429776,NA
"3020500",2018,"Native American",NA,NA,NA,NA
"3020500",2018,"White (Non-Hispanic)",3.88007870916962,NA,5.05885402930545,NA
"3020600",2013,"All",NA,6.04166666666667,2.02182725506866,NA
"3020600",2013,"Asian",NA,NA,0,NA
"3020600",2013,"Black/African American",NA,NA,0.960904102881024,NA
"3020600",2013,"Hispanic/Latinx",NA,NA,1.34502813065412,NA
"3020600",2013,"Native American",NA,NA,NA,NA
"3020600",2013,"White (Non-Hispanic)",NA,NA,3.08365212704714,NA
"3020600",2018,"All",4.91512612790621,6.04166666666667,3.56283683239254,4.8398765423218
"3020600",2018,"Asian",4.42606447389953,NA,0.068698787958405,NA
"3020600",2018,"Black/African American",3.57805368569767,NA,0,NA
"3020600",2018,"Hispanic/Latinx",4.60078490188726,NA,0.982791599071887,NA
"3020600",2018,"Native American",NA,NA,NA,NA
"3020600",2018,"White (Non-Hispanic)",5.27703703703704,NA,6.30515702369529,NA
"3020700",2013,"All",NA,5.375,2.84880922180943,NA
"3020700",2013,"Asian",NA,NA,0.780508605782179,NA
"3020700",2013,"Black/African American",NA,NA,0,NA
"3020700",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020700",2013,"Native American",NA,NA,2.72119867943073,NA
"3020700",2013,"White (Non-Hispanic)",NA,NA,4.0910933606264,NA
"3020700",2018,"All",5.0586735250565,5.375,4.78403580736332,5.07256977747328
"3020700",2018,"Asian",7.01777777777778,NA,1.8170545510086,NA
"3020700",2018,"Black/African American",5.10646662317895,NA,1.96341476214372,NA
"3020700",2018,"Hispanic/Latinx",0.697671957671958,NA,0,NA
"3020700",2018,"Native American",NA,NA,NA,NA
"3020700",2018,"White (Non-Hispanic)",4.45029104108942,NA,4.81135217282109,NA
"3020801",2013,"All",NA,4.95833333333334,3.02897485955385,NA
"3020801",2013,"Asian",NA,NA,1.82637176872411,NA
"3020801",2013,"Black/African American",NA,NA,1.06224807726966,NA
"3020801",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020801",2013,"Native American",NA,NA,0,NA
"3020801",2013,"White (Non-Hispanic)",NA,NA,4.47937470554578,NA
"3020801",2018,"All",5.21545863439831,4.95833333333334,4.16591900844871,4.77990365872678
"3020801",2018,"Asian",2.0392903828198,NA,1.86112991101514,NA
"3020801",2018,"Black/African American",5.2061407249467,NA,0,NA
"3020801",2018,"Hispanic/Latinx",2.05333333333333,NA,4.14707848638616,NA
"3020801",2018,"Native American",NA,NA,NA,NA
"3020801",2018,"White (Non-Hispanic)",6.25091327352197,NA,5.47104545023761,NA
"3020804",2013,"All",NA,5.04166666666666,1.83758920963327,NA
"3020804",2013,"Asian",NA,NA,0,NA
"3020804",2013,"Black/African American",NA,NA,0,NA
"3020804",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020804",2013,"Native American",NA,NA,NA,NA
"3020804",2013,"White (Non-Hispanic)",NA,NA,3.23767566339817,NA
"3020804",2018,"All",5.31331148062062,5.04166666666666,4.11495446125158,4.82331086951295
"3020804",2018,"Asian",3.64888888888889,NA,0,NA
"3020804",2018,"Black/African American",5.95555555555556,NA,2.29574037997991,NA
"3020804",2018,"Hispanic/Latinx",1.32301196340605,NA,1.64050739160092,NA
"3020804",2018,"Native American",NA,NA,NA,NA
"3020804",2018,"White (Non-Hispanic)",5.49125489358673,NA,5.32722011561374,NA
"3020902",2013,"All",NA,6.125,3.70820359598598,NA
"3020902",2013,"Asian",NA,NA,0,NA
"3020902",2013,"Black/African American",NA,NA,1.92085501070369,NA
"3020902",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020902",2013,"Native American",NA,NA,NA,NA
"3020902",2013,"White (Non-Hispanic)",NA,NA,4.3265792193844,NA
"3020902",2018,"All",5.13781101969584,6.125,5.42185855565995,5.56155652511859
"3020902",2018,"Asian",2.96,NA,3.69680073639819,NA
"3020902",2018,"Black/African American",6.62222222222222,NA,0.375368468958064,NA
"3020902",2018,"Hispanic/Latinx",4.99324675324675,NA,4.30683600619275,NA
"3020902",2018,"Native American",NA,NA,NA,NA
"3020902",2018,"White (Non-Hispanic)",5.01449735449735,NA,5.72456259019445,NA
"3020903",2013,"All",NA,6.20833333333334,3.24104913569655,NA
"3020903",2013,"Asian",NA,NA,0,NA
"3020903",2013,"Black/African American",NA,NA,0.79629343236956,NA
"3020903",2013,"Hispanic/Latinx",NA,NA,0,NA
"3020903",2013,"Native American",NA,NA,NA,NA
"3020903",2013,"White (Non-Hispanic)",NA,NA,4.23555517778501,NA
"3020903",2018,"All",3.96544695071011,6.20833333333334,5.11265286340627,5.09547771581657
"3020903",2018,"Asian",3.92444444444444,NA,4.39402485670433,NA
"3020903",2018,"Black/African American",1.81777777777778,NA,0,NA
"3020903",2018,"Hispanic/Latinx",2.75555555555556,NA,6.44134115696979,NA
"3020903",2018,"Native American",NA,NA,NA,NA
"3020903",2018,"White (Non-Hispanic)",5.51656505279936,NA,5.34521888102367,NA
"3021001",2013,"All",NA,4.54166666666667,3.42035180947627,NA
"3021001",2013,"Asian",NA,NA,0,NA
"3021001",2013,"Black/African American",NA,NA,0.777416062115847,NA
"3021001",2013,"Hispanic/Latinx",NA,NA,3.07255365502171,NA
"3021001",2013,"Native American",NA,NA,2.31978722428954,NA
"3021001",2013,"White (Non-Hispanic)",NA,NA,3.85174011383875,NA
"3021001",2018,"All",5.37600553824853,4.54166666666667,4.02624289184636,4.64797169892052
"3021001",2018,"Asian",5.68888888888889,NA,3.48299944414265,NA
"3021001",2018,"Black/African American",6.79111111111111,NA,0,NA
"3021001",2018,"Hispanic/Latinx",5.25905948672304,NA,1.72063944288246,NA
"3021001",2018,"Native American",NA,NA,NA,NA
"3021001",2018,"White (Non-Hispanic)",4.32238902340597,NA,5.24486635325754,NA
"3021002",2013,"All",NA,6,4.11173385694299,NA
"3021002",2013,"Asian",NA,NA,0,NA
"3021002",2013,"Black/African American",NA,NA,0,NA
"3021002",2013,"Hispanic/Latinx",NA,NA,0,NA
"3021002",2013,"Native American",NA,NA,NA,NA
"3021002",2013,"White (Non-Hispanic)",NA,NA,5.14771830859907,NA
"3021002",2018,"All",6.47555555555555,6,5.77057623272746,6.08204392942767
"3021002",2018,"Asian",NA,NA,NA,NA
"3021002",2018,"Black/African American",5.49333333333333,NA,3.5039804472332,NA
"3021002",2018,"Hispanic/Latinx",2.22222222222222,NA,0,NA
"3021002",2018,"Native American",NA,NA,NA,NA
"3021002",2018,"White (Non-Hispanic)",6.72888888888889,NA,6.58194461468935,NA
"3021100",2013,"All",NA,6.25,1.3614757090956,NA
"3021100",2013,"Asian",NA,NA,5.48119362692523,NA
"3021100",2013,"Black/African American",NA,NA,0,NA
"3021100",2013,"Hispanic/Latinx",NA,NA,0,NA
"3021100",2013,"Native American",NA,NA,NA,NA
"3021100",2013,"White (Non-Hispanic)",NA,NA,2.84829935107111,NA
"3021100",2018,"All",5.12718598036517,6.25,4.5388083537776,5.30533144471426
"3021100",2018,"Asian",7.07555555555555,NA,5.59905492488807,NA
"3021100",2018,"Black/African American",2.90788319399006,NA,0.898688972253167,NA
"3021100",2018,"Hispanic/Latinx",5.55555555555556,NA,0,NA
"3021100",2018,"Native American",NA,NA,NA,NA
"3021100",2018,"White (Non-Hispanic)",5.14815350612819,NA,5.26849598971057,NA
"3021200",2013,"All",NA,7,4.30243653441505,NA
"3021200",2013,"Asian",NA,NA,2.2545482940478,NA
"3021200",2013,"Black/African American",NA,NA,0,NA
"3021200",2013,"Hispanic/Latinx",NA,NA,0.61220924356917,NA
"3021200",2013,"Native American",NA,NA,NA,NA
"3021200",2013,"White (Non-Hispanic)",NA,NA,5.02122943814154,NA
"3021200",2018,"All",5.10622476589484,7,5.89781310194706,6.0013459559473
"3021200",2018,"Asian",5.09333333333333,NA,1.46738069746194,NA
"3021200",2018,"Black/African American",3.72761904761905,NA,1.13572438122381,NA
"3021200",2018,"Hispanic/Latinx",2.16888888888889,NA,2.33540819214083,NA
"3021200",2018,"Native American",NA,NA,0,NA
"3021200",2018,"White (Non-Hispanic)",5.83746574413241,NA,6.92724862741543,NA
"3021300",2013,"All",NA,3.66666666666667,3.09177972963746,NA
"3021300",2013,"Asian",NA,NA,NA,NA
"3021300",2013,"Black/African American",NA,NA,0,NA
"3021300",2013,"Hispanic/Latinx",NA,NA,0,NA
"3021300",2013,"Native American",NA,NA,NA,NA
"3021300",2013,"White (Non-Hispanic)",NA,NA,4.30842845996854,NA
"3021300",2018,"All",6.13487528344671,3.66666666666667,4.31371846575056,4.70508680528798
"3021300",2018,"Asian",6.66666666666667,NA,10,NA
"3021300",2018,"Black/African American",5.12888888888889,NA,1.71515386184937,NA
"3021300",2018,"Hispanic/Latinx",6.06473167044596,NA,3.34352180067459,NA
"3021300",2018,"Native American",NA,NA,NA,NA
"3021300",2018,"White (Non-Hispanic)",6.77333333333333,NA,4.90184100807363,NA
"3021400",2013,"All",NA,4.875,3.87903963000382,NA
"3021400",2013,"Asian",NA,NA,2.57318058122155,NA
"3021400",2013,"Black/African American",NA,NA,0,NA
"3021400",2013,"Hispanic/Latinx",NA,NA,0,NA
"3021400",2013,"Native American",NA,NA,NA,NA
"3021400",2013,"White (Non-Hispanic)",NA,NA,4.74057191479021,NA
"3021400",2018,"All",6.97777777777778,4.875,4.6265402341682,5.49310600398199
"3021400",2018,"Asian",6.37777777777778,NA,NA,NA
"3021400",2018,"Black/African American",6.20444444444444,NA,0,NA
"3021400",2018,"Hispanic/Latinx",3.38222222222222,NA,NA,NA
"3021400",2018,"Native American",NA,NA,NA,NA
"3021400",2018,"White (Non-Hispanic)",7.18666666666667,NA,6.05580197226119,NA
"3021501",2013,"All",NA,4.16666666666667,2.52313052652067,NA
"3021501",2013,"Asian",NA,NA,0,NA
"3021501",2013,"Black/African American",NA,NA,0,NA
"3021501",2013,"Hispanic/Latinx",NA,NA,0,NA
"3021501",2013,"Native American",NA,NA,NA,NA
"3021501",2013,"White (Non-Hispanic)",NA,NA,3.46854309800519,NA
"3021501",2018,"All",4.15214012041598,4.16666666666667,3.79003997008873,4.03628225239046
"3021501",2018,"Asian",4.55555555555556,NA,3.16460992919626,NA
"3021501",2018,"Black/African American",5.21479853479853,NA,0,NA
"3021501",2018,"Hispanic/Latinx",1.62666666666667,NA,0,NA
"3021501",2018,"Native American",NA,NA,NA,NA
"3021501",2018,"White (Non-Hispanic)",4.23292962356792,NA,4.93742448296298,NA
"3021502",2013,"All",NA,1.75,1.38985078565256,NA
"3021502",2013,"Asian",NA,NA,0.125255018270817,NA
"3021502",2013,"Black/African American",NA,NA,0,NA
"3021502",2013,"Hispanic/Latinx",NA,NA,0.617486947415361,NA
"3021502",2013,"Native American",NA,NA,4.95551006615549,NA
"3021502",2013,"White (Non-Hispanic)",NA,NA,2.82557205783559,NA
"3021502",2018,"All",2.90827470223697,1.75,2.90062004765153,2.51963158329616
"3021502",2018,"Asian",0,NA,0.508411674654734,NA
"3021502",2018,"Black/African American",1.58813573523251,NA,0,NA
"3021502",2018,"Hispanic/Latinx",1.1927969348659,NA,0,NA
"3021502",2018,"Native American",NA,NA,NA,NA
"3021502",2018,"White (Non-Hispanic)",3.48205336035123,NA,6.14003444031624,NA
"3021503",2013,"All",NA,7.375,2.46813968632264,NA
"3021503",2013,"Asian",NA,NA,1.36400264606321,NA
"3021503",2013,"Black/African American",NA,NA,0,NA
"3021503",2013,"Hispanic/Latinx",NA,NA,0,NA
"3021503",2013,"Native American",NA,NA,NA,NA
"3021503",2013,"White (Non-Hispanic)",NA,NA,4.35494756519221,NA
"3021503",2018,"All",4.19929353901185,7.375,3.60155275137824,5.05861543013003
"3021503",2018,"Asian",9.16,NA,5.29358679288013,NA
"3021503",2018,"Black/African American",2.33320253423258,NA,0,NA
"3021503",2018,"Hispanic/Latinx",3.01774345774346,NA,0,NA
"3021503",2018,"Native American",NA,NA,NA,NA
"3021503",2018,"White (Non-Hispanic)",4.99979182930003,NA,5.38088659099849,NA
"3021504",2013,"All",NA,7.125,4.54195898657939,NA
"3021504",2013,"Asian",NA,NA,0,NA
"3021504",2013,"Black/African American",NA,NA,0,NA
"3021504",2013,"Hispanic/Latinx",NA,NA,3.42950114595613,NA
"3021504",2013,"Native American",NA,NA,NA,NA
"3021504",2013,"White (Non-Hispanic)",NA,NA,5.92186534911791,NA
"3021504",2018,"All",6.63090056748088,7.125,5.21453360046551,6.32347805598213
"3021504",2018,"Asian",6.15555555555556,NA,2.74739450334241,NA
"3021504",2018,"Black/African American",5.48233918128655,NA,1.41499280429132,NA
"3021504",2018,"Hispanic/Latinx",2.1437641723356,NA,0,NA
"3021504",2018,"Native American",NA,NA,NA,NA
"3021504",2018,"White (Non-Hispanic)",6.57203775203775,NA,5.60605680609021,NA
"3021505",2013,"All",NA,5.54166666666667,3.51037949586813,NA
"3021505",2013,"Asian",NA,NA,4.92061930926122,NA
"3021505",2013,"Black/African American",NA,NA,0,NA
"3021505",2013,"Hispanic/Latinx",NA,NA,0,NA
"3021505",2013,"Native American",NA,NA,NA,NA
"3021505",2013,"White (Non-Hispanic)",NA,NA,4.69735873745705,NA
"3021505",2018,"All",4.99292864749734,5.54166666666667,5.76985680269479,5.43481737228627
"3021505",2018,"Asian",4.14666666666667,NA,4.52052491778422,NA
"3021505",2018,"Black/African American",6.44858523119393,NA,2.25016875943988,NA
"3021505",2018,"Hispanic/Latinx",7.38666666666667,NA,2.02450130221275,NA
"3021505",2018,"Native American",NA,NA,3.61776390614018,NA
"3021505",2018,"White (Non-Hispanic)",4.3620964360587,NA,6.83176584389019,NA
"3021601",2013,"All",NA,7.5,5.25069989929187,NA
"3021601",2013,"Asian",NA,NA,0,NA
"3021601",2013,"Black/African American",NA,NA,0.0309740289291241,NA
"3021601",2013,"Hispanic/Latinx",NA,NA,5.29401255254801,NA
"3021601",2013,"Native American",NA,NA,NA,NA
"3021601",2013,"White (Non-Hispanic)",NA,NA,6.42076890231414,NA
"3021601",2018,"All",7.3015873015873,7.5,7.14554880158485,7.31571203439072
